Id|Categoria|Nombre|Provincia_id
141736|Municipio|Viamonte|14
140896|Municipio|Vicuña Mackenna|14
340007|Municipio|Laguna Yema|34
140168|Municipio|Unquillo|14
142077|Comuna|Villa Amancay|14
142084|Comuna|Villa Ciudad Parque Los Reartes|14
140742|Municipio|Villa Carlos Paz|14
142126|Comuna|Villa Cerro Azul|14
143078|Comuna|Villa Ciudad De América|14
141113|Municipio|Villa Cura Brochero|14
141148|Municipio|Villa De Las Rosas|14
140966|Municipio|Villa De María|14
141085|Municipio|Villa Del Rosario|14
140203|Municipio|Villa De Soto|14
141540|Municipio|Villa Del Totoral|14
142595|Comuna|Villa El Chacay|14
142350|Comuna|Villa Elisa|14
141155|Municipio|Villa Dolores|14
142301|Comuna|Villa Gutiérrez|14
908245|Comuna Rural|Rumipunco|90
340231|Municipio|Mayor Vicente E. Villafañe|34
140049|Municipio|Villa General Belgrano|14
140749|Municipio|Villa Giardino|14
140357|Municipio|Villa María|14
143106|Comuna|Villa Parque Santa Ana|14
142091|Comuna|Villa Quillinzo|14
908448|Comuna|Teniente Berdina|90
142546|Comuna|Villa Río Icho Cruz|14
540182|Municipio|Comandante A. Guacurary|54
540189|Municipio|San Antonio|54
141120|Municipio|Villa Sarmiento (S. A.)|14
141582|Municipio|Villa Tulumba|14
140063|Municipio|Villa Rumipal|14
142539|Comuna|Villa Santa Cruz Del Lago|14
140259|Municipio|Villa Valeria|14
141743|Municipio|Wenceslao Escalante|14
140021|Municipio|Los Cóndores|14
746133|Comisión Municipal|La Punilla|74
540035|Municipio|Aristóbulo Del Valle|54
740014|Municipio|Lujan|74
908623|Comuna|Choromoro|90
900126|Municipio|Municipalidad De Trancas|90
908630|Comuna|San Pedro De Colalao|90
908329|Comuna|Quilmes Y Los Sueldos|90
908308|Comuna Rural|Los Gomez|90
908287|Comuna Rural|Esquina Y Mancopa|90
540133|Municipio|Santa María|54
540385|Municipio|Guaraní|54
740021|Municipio|Quines|74
746287|Comisión Municipal|Las Vertientes|74
746315|Comisión Municipal|Paso Grande|74
740133|Municipio|San Luis|74
746042|Comisión Municipal|El Trapiche|74
740105|Municipio|Merlo|74
740119|Municipio|Juana Koslay|74
746189|Comisión Municipal|Navia|74
746168|Comisión Municipal|Batavia|74
540021|Municipio|San José|54
740077|Municipio|Villa Mercedes|74
740073|Municipio|Ranqueles|74
740007|Municipio|Candelaria|74
746231|Comisión Municipal|Alto Pelado|74
746238|Comisión Municipal|Alto Pencoso|74
746294|Comisión Municipal|Las Aguadas|74
740140|Municipio|San Martin|74
746322|Comisión Municipal|V|Comisión Municipal V
746098|Comisión Municipal|Villa Del Carmen|74
746091|Comisión Municipal|San Pablo|74
746084|Comisión Municipal|Renca|74
540476|Municipio|Ameghino|54
540357|Municipio|Campo Ramón|54
740063|Municipio|Tilisarao|74
746217|Comisión Municipal|Los Molles|74
746007|Comisión Municipal|Leandro N. Alem|74
746014|Comisión Municipal|La Calera|74
540007|Municipio|Apóstoles|54
908252|Comuna Rural|San Ignacio|90
908511|Comuna Rural|Manuela Pedraza|90
908077|Comuna|Colombres|90
140364|Municipio|Villa Nueva|14
143113|Comuna|Villa San Isidro|14
140945|Municipio|Santa Rosa De Río Primero|14
142252|Comuna|Villa Sarmiento (G.R.)|14
142602|Comuna|Washington|14
540028|Municipio|Tres Capones|54
749175|Comisión Municipal|Fortin El Patria|74
908273|Comuna Rural|Agua Dulce Y La Soledad|90
740108|Municipio|Desaguadero|74
908049|Comuna|Gdor. Piedrabuena|90
746308|Comisión Municipal|Las Lagunas|74
746301|Comisión Municipal|Las Chacras|74
908651|Comuna Rural|San Javier|90
740035|Municipio|V|Roca
740098|Municipio|Sta Rosa Del Conlara|74
540154|Municipio|Eldorado|54
540350|Municipio|Puerto Piray|54
900056|Municipio|Municipalidad De Juan Bautista Alberdi|90
908518|Comuna|Monteagudo|90
908462|Comuna Rural|El Polear|90
908483|Comuna|Santa Ana|90
908553|Comuna|Villa De Chicligasta|90
908189|Comuna|Trinidad|90
540308|Municipio|Garuhapé|54
746028|Comisión Municipal|V|Comisión Municipal V
746021|Comisión Municipal|Nogoli|74
746203|Comisión Municipal|Carpinteria|74
740042|Municipio|La Toma|74
740084|Municipio|Buena Esperanza|74
908504|Comuna Rural|Ciudacita|90
908532|Comuna|Rio Chico Y Nueva Trinidad|90
900091|Municipio|Municipalidad De Aguilares|90
908469|Comuna|Los Sarmiento Y La Tipa|90
908476|Comuna Rural|Monte Bello|90
908434|Comuna|Sargento Moya|90
908420|Comuna|Rio Seco|90
746126|Comisión Municipal|Juan Llerena|74
740049|Municipio|Concaran|74
746224|Comisión Municipal|Talita|74
746105|Comisión Municipal|Villa Larca|74
746077|Comisión Municipal|Papagayos|74
740056|Municipio|Naschel|74
908154|Comuna|San Andres|90
740070|Municipio|Justo Daract|74
746063|Comisión Municipal|Saladillo|74
746161|Comisión Municipal|Bagual|74
740091|Municipio|Union|74
746154|Comisión Municipal|Arizona|74
746196|Comisión Municipal|Nueva Galia|74
749182|Comisión Municipal|Fortuna|74
746147|Comisión Municipal|Anchorena|74
749119|Comisión Municipal|Juan Jorba|74
746140|Comisión Municipal|Lavaisse|74
746112|Comisión Municipal|San Jose Del Morro|74
746273|Comisión Municipal|San Jeronimo|74
746259|Comisión Municipal|El Volcan|74
746210|Comisión Municipal|Lafinur|74
740038|Municipio|Estancia Grande|74
749007|Municipio|La Punta|74
908497|Comuna Rural|Buena Vista|90
908210|Comuna|Taco Ralo|90
908203|Comuna|Lamadrid|90
908364|Comuna|San Felipe Y Santa Barbara|90
908567|Comuna|Amaicha Del Valle|90
908574|Comuna|Colalao Del Valle|90
908560|Comuna Rural|Municipalidad De Yerba Buena|90
540231|Municipio|Colonia Wanda|54
908147|Comuna|Ranchillos Y San Miguel|90
908014|Comuna|El Chañar|90
908070|Comuna|Villa Padre Monti|90
908105|Comuna|La Florida Y Luisiana|90
908140|Comuna|Los Ralos|90
746070|Comisión Municipal|Cortaderas|74
908644|Comuna|Cevil Redondo|90
908042|Comuna|Garmendia|90
908056|Comuna|La Ramada Y La Cruz|90
908133|Comuna|Los Perez|90
908294|Comuna|Estacion Araoz Y Tacanas|90
908280|Comuna Rural|El Mojon|90
908063|Comuna|Benjamin Araoz Y El Tajamar|90
908126|Comuna Rural|Los Pereyras|90
908112|Comuna|Las Cejas|90
908406|Comuna|Leon Rouges Y Santa Rosa|90
900084|Municipio|Municipalidad De Monteros|90
900119|Municipio|Municipalidad De Tafi Viejo|90
900007|Municipio|Municipalidad De Burruyacu|90
908007|Comuna|7 De Abril|90
900070|Municipio|Municipalidad De Bella Vista|90
908350|Comuna|Villa De Leales|90
908343|Comuna|Santa Rosa De Leales Y L. Blanca|90
908301|Comuna Rural|Las Talas|90
908119|Comuna Rural|Los Bulacios Y Los Villagras|90
908238|Comuna Rural|Huasa Pampa|90
908217|Comuna Rural|Escaba|90
908196|Comuna|Medina|90
908168|Comuna|Alto Verde Y Los Guchea|90
900042|Municipio|Municipalidad De Famailla|90
900028|Municipio|Municipalidad De Banda Del Rio Sali|90
908399|Comuna Rural|El Cercado|90
540049|Municipio|Dos De Mayo|54
908357|Comuna|El Manantial|90
540112|Municipio|Garupá|54
540091|Municipio|Profundidad|54
540063|Municipio|Candelaria|54
540077|Municipio|Loreto|54
540224|Municipio|Libertad|54
